SchYear,DistNumb,DistType,DistName,SchNum,SchClassif,SchName,CountyNum,CountyName,EconDevRgn,TotFTE,Male,Female,IndianMale,IndianFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,BlackMale,BlackFemale,WhiteMale,WhiteFemale,NewTch,AvgYrsExp,Exp1-5,Exp6-10,Exp11-15,Exp16-20,Exp21-25,Exp26-30,Exp31+,<BA,BA,MA,PhD,EdUnkn,AvgAge,Age <25,Age25-29,Age30-34,Age35-44,Age45-54,Age55+
07-08,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,013,32,TRANSITIONS SR. HIGH,27,HENNEPIN,11,7.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,2.00,0.00,12.14,3.00,0.00,2.00,0.00,1.00,1.00,0.00,0.00,6.00,1.00,0.00,0.00,44.00,1.00,1.00,0.00,1.00,2.00,2.00
07-08,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,014,46,VIRTUAL HIGH SCHOOL,27,HENNEPIN,11,7.08,2.28,4.80,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.28,3.80,0.00,11.55,0.40,3.00,2.28,1.00,0.40,0.00,0.00,0.00,4.28,2.80,0.00,0.00,38.27,0.00,1.40,1.48,2.00,2.20,0.00
07-08,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,015,42,MINNESOTA TRANSITIONS ALP,27,HENNEPIN,11,6.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,3.00,0.00,7.17,4.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,48.50,0.00,1.00,0.00,1.00,1.00,3.00
07-08,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,016,32,MTS PEASE ACADEMY,27,HENNEPIN,11,3.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,5.67,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,33.67,0.00,1.00,0.00,2.00,0.00,0.00
07-08,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,017,40,LEADERSHIP ACADEMY,27,HENNEPIN,11,6.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,1.00,4.17,3.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,36.50,1.00,0.00,1.00,3.00,1.00,0.00
07-08,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,018,46,MTCS CONNECTIONS ACADEMY,27,HENNEPIN,11,14.20,4.20,10.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.20,9.00,5.00,4.73,9.00,3.20,2.00,0.00,0.00,0.00,0.00,0.00,9.60,3.60,1.00,0.00,32.00,2.00,6.00,2.60,1.60,1.00,1.00
07-08,4017,07,MINNESOTA TRANSITIONS CHARTER SCH,000,0,Totals:,27,HENNEPIN,11,77.28,30.48,46.80,0.00,0.00,0.00,2.00,0.00,1.00,4.00,0.00,26.48,43.80,12.00,6.85,41.40,18.20,10.28,3.00,2.40,1.00,0.00,0.00,60.88,14.40,2.00,0.00,36.05,9.00,23.40,9.08,16.60,12.20,7.00
07-08,4018,07,ACHIEVE LANGUAGE ACADEMY,010,10,ACHIEVE LANGUAGE ACADEMY,62,RAMSEY,11,30.07,5.04,25.03,0.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,4.04,21.03,2.00,7.04,12.04,8.03,5.00,1.00,0.00,0.00,1.00,0.00,19.07,11.00,0.00,0.00,36.45,1.00,7.04,8.00,8.03,4.00,2.00
07-08,4018,07,ACHIEVE LANGUAGE ACADEMY,000,0,Totals:,62,RAMSEY,11,30.07,5.04,25.03,0.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,4.04,21.03,2.00,7.04,12.04,8.03,5.00,1.00,0.00,0.00,1.00,0.00,19.07,11.00,0.00,0.00,36.45,1.00,7.04,8.00,8.03,4.00,2.00
07-08,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY,010,10,KENWOOD PRIMARY EL. ACADEMY,69,ST. LOUIS,03,23.93,3.00,20.93,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,19.93,0.46,6.16,5.60,8.33,7.00,3.00,0.00,0.00,0.00,0.00,19.93,4.00,0.00,0.00,40.75,0.00,2.59,8.33,7.99,5.02,0.00
07-08,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY,020,31,WASHBURN JR. ACADEMY,69,ST. LOUIS,03,17.32,2.32,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.32,15.00,1.99,4.42,7.00,3.32,6.00,1.00,0.00,0.00,0.00,0.00,14.32,3.00,0.00,0.00,29.18,1.99,3.98,4.35,5.00,1.00,1.00
07-08,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY,040,10,RALEIGH PRIMARY/EL ACADEMY,69,ST. LOUIS,03,16.93,2.00,14.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,14.93,1.46,5.38,11.28,2.65,2.00,0.00,0.00,1.00,0.00,0.00,13.22,3.71,0.00,0.00,29.83,1.23,7.57,2.67,4.46,1.00,0.00
07-08,4020,07,DULUTH PUBLIC SCHOOLS ACADEMY,000,0,Totals:,69,ST. LOUIS,03,58.18,7.32,50.86,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,6.32,49.86,3.91,5.34,23.88,14.30,15.00,4.00,0.00,1.00,0.00,0.00,47.47,10.71,0.00,0.00,33.81,3.22,14.14,15.35,17.45,7.02,1.00
07-08,4025,07,CYBER VILLAGE ACADEMY,010,10,CYBER VILLAGE ACADEMY,62,RAMSEY,11,6.77,0.60,6.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,6.17,0.60,8.42,1.62,2.04,3.11,0.00,0.00,0.00,0.00,0.00,5.15,1.62,0.00,0.00,44.00,0.60,0.00,1.01,2.02,2.12,1.02
07-08,4025,07,CYBER VILLAGE ACADEMY,000,0,Totals:,62,RAMSEY,11,6.77,0.60,6.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,6.17,0.60,8.42,1.62,2.04,3.11,0.00,0.00,0.00,0.00,0.00,5.15,1.62,0.00,0.00,44.00,0.60,0.00,1.01,2.02,2.12,1.02
07-08,4026,07,E.C.H.O. CHARTER SCHOOL,010,40,E.C.H.O. CHARTER SCHOOL,87,YELLOW MEDICINE,06W,18.71,5.28,13.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.28,13.43,0.00,11.65,6.01,5.54,4.00,0.00,1.81,0.40,0.95,0.00,18.71,0.07,0.00,0.00,47.65,0.00,3.00,2.00,2.00,8.70,3.01
07-08,4026,07,E.C.H.O. CHARTER SCHOOL,000,0,Totals:,87,YELLOW MEDICINE,06W,18.71,5.28,13.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.28,13.43,0.00,11.65,6.01,5.54,4.00,0.00,1.81,0.40,0.95,0.00,18.71,0.07,0.00,0.00,47.65,0.00,3.00,2.00,2.00,8.70,3.01
07-08,4027,07,HIGHER GROUND ACADEMY,010,40,HIGHER GROUND ACADEMY,62,RAMSEY,11,23.60,8.60,15.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.00,2.60,10.00,1.00,10.55,15.00,4.00,1.00,1.60,0.00,0.00,2.00,0.00,12.00,8.60,2.00,1.00,46.68,1.00,3.00,1.00,8.00,4.00,6.60
07-08,4027,07,HIGHER GROUND ACADEMY,000,0,Totals:,62,RAMSEY,11,23.60,8.60,15.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.00,2.60,10.00,1.00,10.55,15.00,4.00,1.00,1.60,0.00,0.00,2.00,0.00,12.00,8.60,2.00,1.00,46.68,1.00,3.00,1.00,8.00,4.00,6.60
07-08,4028,07,ECI' NOMPA WOONSPE,010,33,ECI' NOMPA WOONSPE,64,REDWOOD,08,2.58,0.80,1.78,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,0.00,8.43,0.80,0.80,0.98,0.00,0.00,0.00,0.00,0.00,1.60,0.98,0.00,0.00,50.70,0.00,0.00,0.00,0.00,1.60,0.98
07-08,4028,07,ECI' NOMPA WOONSPE,000,0,Totals:,64,REDWOOD,08,2.58,0.80,1.78,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.78,0.00,8.43,0.80,0.80,0.98,0.00,0.00,0.00,0.00,0.00,1.60,0.98,0.00,0.00,50.70,0.00,0.00,0.00,0.00,1.60,0.98
07-08,4029,07,NEW SPIRIT SCHOOLS,000,00,NEW SPIRIT SCHOOLS,62,RAMSEY,11,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,12.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,1.00,0.00,0.00
07-08,4029,07,NEW SPIRIT SCHOOLS,010,10,NEW SPIRIT PRIMARY SCHOOL,62,RAMSEY,11,20.83,3.00,17.83,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,2.00,16.83,0.00,9.37,6.50,11.00,1.00,1.67,0.66,0.00,0.00,0.00,14.50,5.33,1.00,0.00,36.07,1.00,8.50,3.50,3.00,2.83,2.00
07-08,4029,07,NEW SPIRIT SCHOOLS,020,20,NEW SPIRIT MIDDLE SCHOOL,62,RAMSEY,11,9.16,3.00,6.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,5.16,1.00,7.00,5.50,3.00,0.00,0.33,0.33,0.00,0.00,0.00,5.50,3.66,0.00,0.00,34.50,1.00,3.50,1.50,2.00,1.16,0.00
07-08,4029,07,NEW SPIRIT SCHOOLS,000,0,Totals:,62,RAMSEY,11,30.99,6.00,24.99,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,5.00,22.99,1.00,8.57,12.00,14.00,2.00,2.00,0.99,0.00,0.00,0.00,21.00,8.99,1.00,0.00,35.50,2.00,12.00,5.00,6.00,3.99,2.00
07-08,4030,07,ODYSSEY CHARTER SCHOOL,010,40,ODYSSEY CHARTER SCHOOL,27,HENNEPIN,11,14.82,3.03,11.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.03,11.79,0.73,9.62,6.79,4.99,2.00,0.00,1.04,0.00,0.00,0.00,13.83,0.99,0.00,0.00,43.68,0.73,5.02,0.00,4.99,2.04,2.04
07-08,4030,07,ODYSSEY CHARTER SCHOOL,000,0,Totals:,27,HENNEPIN,11,14.82,3.03,11.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.03,11.79,0.73,9.62,6.79,4.99,2.00,0.00,1.04,0.00,0.00,0.00,13.83,0.99,0.00,0.00,43.68,0.73,5.02,0.00,4.99,2.04,2.04
07-08,4031,07,JENNINGS COMMUNITY LEARNING CENTER,010,32,JENNINGS EXPERIENTIAL HIGH SCHOOL,62,RAMSEY,11,4.99,2.00,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.99,1.00,15.11,2.00,1.60,0.99,0.00,0.00,0.00,0.40,0.00,2.60,2.39,0.00,0.00,45.78,0.00,1.00,1.00,0.00,2.59,0.40
07-08,4031,07,JENNINGS COMMUNITY LEARNING CENTER,000,0,Totals:,62,RAMSEY,11,4.99,2.00,2.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.99,1.00,15.11,2.00,1.60,0.99,0.00,0.00,0.00,0.40,0.00,2.60,2.39,0.00,0.00,45.78,0.00,1.00,1.00,0.00,2.59,0.40
07-08,4032,07,HARVEST PREP SCHOOL/SEED ACADEMY,010,10,HARVEST PREP SCHOOL/SEED ACADEMY,27,HENNEPIN,11,30.00,9.00,21.00,0.00,0.00,0.00,1.00,0.00,0.00,6.00,9.00,3.00,11.00,3.00,7.70,16.00,10.00,2.00,0.00,0.00,0.00,2.00,0.00,21.00,9.00,0.00,0.00,36.23,2.00,6.00,8.00,9.00,3.00,2.00
07-08,4032,07,HARVEST PREP SCHOOL/SEED ACADEMY,000,0,Totals:,27,HENNEPIN,11,30.00,9.00,21.00,0.00,0.00,0.00,1.00,0.00,0.00,6.00,9.00,3.00,11.00,3.00,7.70,16.00,10.00,2.00,0.00,0.00,0.00,2.00,0.00,21.00,9.00,0.00,0.00,36.23,2.00,6.00,8.00,9.00,3.00,2.00
07-08,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,010,10,CONCORDIA CREATIVE LEARNING ACADEMY,62,RAMSEY,11,18.10,4.05,14.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,14.05,3.05,7.05,9.05,5.05,3.00,0.00,0.00,1.00,0.00,0.00,13.10,5.00,0.00,0.00,31.75,3.05,5.00,6.05,2.00,1.00,1.00
07-08,4035,07,CONCORDIA CREATIVE LEARNING ACADEMY,000,0,Totals:,62,RAMSEY,11,18.10,4.05,14.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,14.05,3.05,7.05,9.05,5.05,3.00,0.00,0.00,1.00,0.00,0.00,13.10,5.00,0.00,0.00,31.75,3.05,5.00,6.05,2.00,1.00,1.00
07-08,4036,07,FACE TO FACE ACADEMY,010,33,FACE TO FACE ACADEMY,62,RAMSEY,11,4.07,1.74,2.33,0.00,0.00,0.39,0.40,0.00,0.00,0.00,0.00,1.35,1.93,0.00,6.83,2.07,1.35,0.65,0.00,0.00,0.00,0.00,0.00,3.48,0.59,0.00,0.00,32.06,0.00,1.09,2.33,0.00,0.65,0.00
07-08,4036,07,FACE TO FACE ACADEMY,000,0,Totals:,62,RAMSEY,11,4.07,1.74,2.33,0.00,0.00,0.39,0.40,0.00,0.00,0.00,0.00,1.35,1.93,0.00,6.83,2.07,1.35,0.65,0.00,0.00,0.00,0.00,0.00,3.48,0.59,0.00,0.00,32.06,0.00,1.09,2.33,0.00,0.65,0.00
07-08,4038,07,SOJOURNER TRUTH ACADEMY,010,10,SOJOURNER TRUTH ACADEMY,27,HENNEPIN,11,20.00,2.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,18.00,3.00,7.20,12.00,5.00,1.00,1.00,0.00,1.00,0.00,1.00,14.00,5.00,0.00,0.00,34.10,2.00,6.00,5.00,2.00,4.00,1.00
07-08,4038,07,SOJOURNER TRUTH ACADEMY,000,0,Totals:,27,HENNEPIN,11,20.00,2.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,18.00,3.00,7.20,12.00,5.00,1.00,1.00,0.00,1.00,0.00,1.00,14.00,5.00,0.00,0.00,34.10,2.00,6.00,5.00,2.00,4.00,1.00
07-08,4039,07,HIGH SCHOOL FOR RECORDING ARTS,010,32,HIGH SCHOOL FOR RECORDING ARTS,62,RAMSEY,11,7.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,3.00,0.00,8.43,3.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,35.43,0.00,2.00,0.00,5.00,0.00,0.00
07-08,4039,07,HIGH SCHOOL FOR RECORDING ARTS,000,0,Totals:,62,RAMSEY,11,7.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,3.00,0.00,8.43,3.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,35.43,0.00,2.00,0.00,5.00,0.00,0.00
07-08,4042,07,TWIN CITIES ACADEMY,010,20,TWIN CITIES ACADEMY,62,RAMSEY,11,11.34,2.47,8.87,0.00,0.00,0.00,0.40,0.00,0.33,0.00,0.00,2.47,8.14,1.33,4.71,7.97,2.60,0.77,0.00,0.00,0.00,0.00,0.00,7.97,3.37,0.00,0.00,27.74,3.54,3.20,2.83,1.77,0.00,0.00
07-08,4042,07,TWIN CITIES ACADEMY,000,0,Totals:,62,RAMSEY,11,11.34,2.47,8.87,0.00,0.00,0.00,0.40,0.00,0.33,0.00,0.00,2.47,8.14,1.33,4.71,7.97,2.60,0.77,0.00,0.00,0.00,0.00,0.00,7.97,3.37,0.00,0.00,27.74,3.54,3.20,2.83,1.77,0.00,0.00
07-08,4043,07,MATH & SCIENCE ACADEMY,010,33,MATH & SCIENCE ACADEMY,82,WASHINGTON,11,18.51,6.63,11.88,0.00,0.00,0.00,0.00,0.00,2.04,0.00,0.00,6.63,9.84,0.00,11.28,4.32,8.49,3.79,0.00,0.00,0.00,1.91,0.00,12.79,5.72,0.00,0.00,41.70,1.73,0.98,5.19,1.75,6.88,1.98
07-08,4043,07,MATH & SCIENCE ACADEMY,000,0,Totals:,82,WASHINGTON,11,18.51,6.63,11.88,0.00,0.00,0.00,0.00,0.00,2.04,0.00,0.00,6.63,9.84,0.00,11.28,4.32,8.49,3.79,0.00,0.00,0.00,1.91,0.00,12.79,5.72,0.00,0.00,41.70,1.73,0.98,5.19,1.75,6.88,1.98
07-08,4044,07,HEART OF THE EARTH CHARTER,010,10,HEART OF THE EARTH CHARTER,27,HENNEPIN,11,11.49,4.00,7.49,0.50,1.50,0.00,0.00,0.00,0.00,0.00,0.00,3.50,5.99,4.00,10.20,5.50,2.99,1.00,0.50,0.00,0.00,1.50,0.50,9.99,1.00,0.00,0.00,39.73,1.00,4.50,2.00,0.99,1.00,2.00
07-08,4044,07,HEART OF THE EARTH CHARTER,020,33,HEART OF THE EARTH SEC.,27,HENNEPIN,11,8.19,6.01,2.18,1.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,4.51,1.68,1.00,6.94,4.51,1.68,1.00,0.50,0.00,0.00,0.50,0.50,7.69,0.00,0.00,0.00,32.94,1.00,4.19,1.00,0.00,0.00,2.00
07-08,4044,07,HEART OF THE EARTH CHARTER,000,0,Totals:,27,HENNEPIN,11,19.68,10.01,9.67,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,8.01,7.67,5.00,8.47,10.01,4.67,2.00,1.00,0.00,0.00,2.00,1.00,17.68,1.00,0.00,0.00,36.13,2.00,8.69,3.00,0.99,1.00,4.00
07-08,4045,07,LAKES AREA CHARTER SCHOOL,010,32,LAKES AREA CHARTER SCHOOL,21,DOUGLAS,04,5.24,1.92,3.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.92,3.32,0.00,17.57,3.00,0.32,0.00,0.00,0.00,0.00,1.92,0.00,4.24,1.00,0.00,0.00,45.57,1.00,1.00,0.00,0.32,1.00,1.92
07-08,4045,07,LAKES AREA CHARTER SCHOOL,000,0,Totals:,21,DOUGLAS,04,5.24,1.92,3.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.92,3.32,0.00,17.57,3.00,0.32,0.00,0.00,0.00,0.00,1.92,0.00,4.24,1.00,0.00,0.00,45.57,1.00,1.00,0.00,0.32,1.00,1.92
07-08,4046,07,LAKE SUPERIOR HIGH SCHOOL,010,32,LAKE SUPERIOR HIGH SCHOOL,69,ST. LOUIS,03,6.60,4.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.60,0.00,9.17,3.00,1.00,2.00,0.00,0.00,0.60,0.00,0.00,5.60,1.00,0.00,0.00,37.26,0.00,3.00,0.00,3.00,0.00,0.60
07-08,4046,07,LAKE SUPERIOR HIGH SCHOOL,000,0,Totals:,69,ST. LOUIS,03,6.60,4.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.60,0.00,9.17,3.00,1.00,2.00,0.00,0.00,0.60,0.00,0.00,5.60,1.00,0.00,0.00,37.26,0.00,3.00,0.00,3.00,0.00,0.60
07-08,4048,07,GREAT RIVER EDUCATION CENTER,010,32,GREAT RIVER EDUCATION CENTER,73,STEARNS,07W,4.52,1.01,3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.01,2.71,0.88,8.21,1.68,0.90,1.94,0.00,0.00,0.00,0.00,0.00,4.52,0.00,0.00,0.00,37.21,0.88,0.90,0.00,0.93,1.81,0.00
07-08,4048,07,GREAT RIVER EDUCATION CENTER,000,0,Totals:,73,STEARNS,07W,4.52,1.01,3.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.01,2.71,0.88,8.21,1.68,0.90,1.94,0.00,0.00,0.00,0.00,0.00,4.52,0.00,0.00,0.00,37.21,0.88,0.90,0.00,0.93,1.81,0.00
07-08,4049,07,NORTHWEST PASSAGE HIGH SCHOOL,010,33,NORTHWEST PASSAGE HIGH SCHOOL,02,ANOKA,11,8.36,4.87,3.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.87,3.49,0.00,10.53,3.00,2.93,0.93,0.50,0.00,0.00,1.00,0.00,1.99,6.37,0.00,0.00,42.29,0.00,0.99,1.00,2.93,2.44,1.00
07-08,4049,07,NORTHWEST PASSAGE HIGH SCHOOL,000,0,Totals:,02,ANOKA,11,8.36,4.87,3.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.87,3.49,0.00,10.53,3.00,2.93,0.93,0.50,0.00,0.00,1.00,0.00,1.99,6.37,0.00,0.00,42.29,0.00,0.99,1.00,2.93,2.44,1.00
07-08,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL,010,10,LAFAYETTE PUBLIC CHARTER SCHOOL,52,NICOLLET,09,6.24,1.01,5.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,5.23,0.50,10.00,2.23,3.00,0.00,1.01,0.00,0.00,0.00,0.00,6.24,0.00,0.00,0.00,34.29,0.50,2.73,1.00,2.01,0.00,0.00
07-08,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL,020,10,STARLAND EL.,52,NICOLLET,09,1.05,0.00,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.00,12.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,36.00,0.00,0.00,0.00,1.05,0.00,0.00
07-08,4050,07,LAFAYETTE PUBLIC CHARTER SCHOOL,000,0,Totals:,52,NICOLLET,09,7.29,1.01,6.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.01,6.28,0.50,10.38,2.23,3.00,1.05,1.01,0.00,0.00,0.00,0.00,7.29,0.00,0.00,0.00,34.62,0.50,2.73,1.00,3.06,0.00,0.00
07-08,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS,010,32,FOUR DIRECTIONS CHARTER SCHOOLS,27,HENNEPIN,11,5.37,1.37,4.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,9.14,4.00,0.00,0.40,0.00,0.97,0.00,0.00,0.00,2.97,2.40,0.00,0.00,38.29,0.00,3.00,1.00,0.00,1.37,0.00
07-08,4052,07,FOUR DIRECTIONS CHARTER SCHOOLS,000,0,Totals:,27,HENNEPIN,11,5.37,1.37,4.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,9.14,4.00,0.00,0.40,0.00,0.97,0.00,0.00,0.00,2.97,2.40,0.00,0.00,38.29,0.00,3.00,1.00,0.00,1.37,0.00
07-08,4053,07,NORTH LAKES ACADEMY,010,20,NORTH LAKES ACADEMY,82,WASHINGTON,11,13.26,6.12,7.14,1.02,0.00,0.00,0.00,1.02,0.00,0.00,0.00,4.08,7.14,1.02,11.00,3.06,5.10,1.02,2.04,1.02,1.02,0.00,0.00,11.22,2.04,0.00,0.00,43.54,0.00,2.04,1.02,4.08,4.08,2.04
07-08,4053,07,NORTH LAKES ACADEMY,000,0,Totals:,82,WASHINGTON,11,13.26,6.12,7.14,1.02,0.00,0.00,0.00,1.02,0.00,0.00,0.00,4.08,7.14,1.02,11.00,3.06,5.10,1.02,2.04,1.02,1.02,0.00,0.00,11.22,2.04,0.00,0.00,43.54,0.00,2.04,1.02,4.08,4.08,2.04
07-08,4054,07,LACRESCENT MONTESSORI ACADEMY,010,10,LACRESCENT MONTESSORI ACADEMY,28,HOUSTON,10,5.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,1.00,8.13,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,0.00,37.07,0.00,1.00,1.98,2.02,0.00,0.00
07-08,4054,07,LACRESCENT MONTESSORI ACADEMY,000,0,Totals:,28,HOUSTON,10,5.00,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,1.00,8.13,1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,0.00,0.00,37.07,0.00,1.00,1.98,2.02,0.00,0.00
07-08,4055,07,NERSTRAND CHARTER SCHOOL,010,10,NERSTRAND CHARTER SCHOOL,66,RICE,10,8.34,0.50,7.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.84,0.00,12.78,1.09,0.99,2.76,2.00,1.50,0.00,0.00,0.00,3.85,4.59,0.00,0.00,39.39,0.00,0.99,0.10,4.98,2.27,0.00
07-08,4055,07,NERSTRAND CHARTER SCHOOL,000,0,Totals:,66,RICE,10,8.34,0.50,7.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,7.84,0.00,12.78,1.09,0.99,2.76,2.00,1.50,0.00,0.00,0.00,3.85,4.59,0.00,0.00,39.39,0.00,0.99,0.10,4.98,2.27,0.00
07-08,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH,010,32,ROCHESTER OFF-CAMPUS CHARTER HIGH,55,OLMSTED,10,10.80,6.80,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.80,4.00,0.80,9.15,2.80,3.00,3.00,1.00,1.00,0.00,0.00,0.00,8.80,2.00,0.00,0.00,38.00,0.00,2.80,1.00,4.00,3.00,0.00
07-08,4056,07,ROCHESTER OFF-CAMPUS CHARTER HIGH,000,0,Totals:,55,OLMSTED,10,10.80,6.80,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.80,4.00,0.80,9.15,2.80,3.00,3.00,1.00,1.00,0.00,0.00,0.00,8.80,2.00,0.00,0.00,38.00,0.00,2.80,1.00,4.00,3.00,0.00
07-08,4057,07,EL COLEGIO CHARTER SCHOOL,010,32,EL COLEGIO CHARTER SCHOOL,27,HENNEPIN,11,7.30,2.00,5.30,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,2.00,1.90,2.90,3.62,5.30,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.30,0.00,0.00,33.54,1.00,1.90,1.00,2.40,1.00,0.00
07-08,4057,07,EL COLEGIO CHARTER SCHOOL,000,0,Totals:,27,HENNEPIN,11,7.30,2.00,5.30,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,2.00,1.90,2.90,3.62,5.30,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.30,0.00,0.00,33.54,1.00,1.90,1.00,2.40,1.00,0.00
07-08,4058,07,SCHOOLCRAFT LEARNING COMMUNITY CHTR,010,10,SCHOOLCRAFT LEARNING COMMUNITY CHTR,04,BELTRAMI,02,12.87,0.99,11.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,11.88,1.00,10.50,5.49,2.02,2.99,1.99,0.00,0.00,0.38,0.00,12.87,0.00,0.00,0.00,45.11,0.00,3.00,1.49,2.03,5.97,0.38
